RECTYPE,ALPHAIND,LEA,ESTAB,URN,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,PCON_CODE,PCON_NAME,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNOTFSM6CLA1A,PTNOTFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_B,READ_AVERAGE_G,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,READ_AVERAGE_EAL,READ_AVERAGE_MOBN,MAT_AVERAGE_B,MAT_AVERAGE_G,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_EAL,MAT_AVERAGE_MOBN,GPS_AVERAGE_B,GPS_AVERAGE_G,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_EAL,GPS_AVERAGE_MOBN,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELE,PSENELE,TSENELK,PSENELK,TSENELEK,PSENELEK,TELIG_24,PTFSM6CLA1A_24,PTNOTFSM6CLA1A_24,PTRWM_EXP_24,PTRWM_HIGH_24,PTRWM_EXP_FSM6CLA1A_24,PTRWM_HIGH_FSM6CLA1A_24,PTRWM_EXP_NotFSM6CLA1A_24,PTRWM_HIGH_NotFSM6CLA1A_24,READPROG_24,READPROG_LOWER_24,READPROG_UPPER_24,WRITPROG_24,WRITPROG_LOWER_24,WRITPROG_UPPER_24,MATPROG_24,MATPROG_LOWER_24,MATPROG_UPPER_24,READ_AVERAGE_24,MAT_AVERAGE_24,TELIG_23,PTFSM6CLA1A_23,PTNOTFSM6CLA1A_23,PTRWM_EXP_23,PTRWM_HIGH_23,PTRWM_EXP_FSM6CLA1A_23,PTRWM_HIGH_FSM6CLA1A_23,PTRWM_EXP_NotFSM6CLA1A_23,PTRWM_HIGH_NotFSM6CLA1A_23,READPROG_23,READPROG_LOWER_23,READPROG_UPPER_23,WRITPROG_23,WRITPROG_LOWER_23,WRITPROG_UPPER_23,MATPROG_23,MATPROG_LOWER_23,MATPROG_UPPER_23,READ_AVERAGE_23,MAT_AVERAGE_23,TELIG_3YR,PTRWM_EXP_3YR,PTRWM_HIGH_3YR,READ_AVERAGE_3YR,MAT_AVERAGE_3YR,READPROG_UNADJUSTED,WRITPROG_UNADJUSTED,MATPROG_UNADJUSTED,READPROG_DESCR,WRITPROG_DESCR,MATPROG_DESCR
1,13982,873,2331,110762,Kinderley Primary School,Church Lane,Tydd St Giles,Church Lane,Wisbech,PE13 5LG,01945870374,E14001390,North East Cambridgeshire,0,,,CY,0,Does not apply,2-11,0,0,82,12,11,7,4,64%,36%,,,,,,,,,,5,45%,6,55%,1,9%,10,91%,27%,0%,,,,,,,,,,,,,64%,9%,0%,105,55%,0%,0%,101,73%,9%,0%,106,27%,0%,36%,0%,73%,0%,14%,SUPP,,,,SUPP,SUPP,SUPP,SUPP,30%,0%,SUPP,,,,SUPP,SUPP,SUPP,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,SUPP,,,,SUPP,SUPP,SUPP,104,106,SUPP,,,,SUPP,SUPP,SUPP,106,100,SUPP,,,,SUPP,SUPP,SUPP,101,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,10,91%,0,0%,2,18%,2,18%,4,36%,7,29%,71%,43%,0%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,104,97,12,50%,50%,25%,0%,17%,0%,33%,0%,-6.0,-9.6,-2.5,-3.9,-7.3,-0.4,-6.1,-9.6,-2.6,96,96,30,30%,0%,101,100
1,20870,873,2333,110763,Queen Edith Primary School,Godwin Way,,,Cambridge,CB1 8QP,01223712200,E14001481,South Cambridgeshire,0,,,FD,0,Does not apply,4-11,0,0,403,60,58,29,29,50%,50%,,,,,,,,,,20,34%,38,66%,19,33%,55,95%,57%,9%,,,,,,,,,,,,,84%,45%,0%,108,78%,47%,0%,107,76%,40%,0%,106,62%,9%,36%,0%,84%,0%,34%,79%,,,,45%,63%,-24,74%,60%,10%,7%,,,,0%,13%,-11,11%,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,109,,,,107,108,110,108,105,108,,,,104,108,111,106,104,110,,,,105,108,110,107,,,,85%,84%,,,,65%,84%,,,,70%,79%,,,,45%,71%,,,,40%,47%,,,,40%,50%,,,,20%,50%,,,,0%,13%,39,67%,0,0%,2,3%,9,16%,11,19%,60,25%,75%,65%,22%,40%,7%,73%,27%,,,,,,,,,,107,108,60,18%,82%,67%,14%,64%,18%,68%,13%,5.1,3.3,6.9,3.5,1.8,5.2,5.4,3.7,7.1,108,108,178,63%,15%,107,107
1,13874,873,2442,110771,Kettlefields Primary School,Stetchworth Road,Dullingham,,Newmarket,CB8 9UH,01638508360,E14001224,Ely and East Cambridgeshire,0,,,CY,0,Does not apply,4-11,0,0,131,18,18,12,6,67%,33%,,,,,,,,,,3,17%,15,83%,0,0%,16,89%,61%,6%,,,,,,,,,,,,,78%,28%,0%,105,72%,11%,0%,103,67%,28%,0%,102,83%,11%,17%,0%,94%,0%,67%,50%,,,,SUPP,SUPP,SUPP,,63%,8%,0%,,,,SUPP,SUPP,SUPP,,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,102,,,,SUPP,SUPP,,106,105,97,,,,SUPP,SUPP,,103,104,99,,,,SUPP,SUPP,,103,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,18,100%,0,0%,1,6%,1,6%,2,11%,15,13%,87%,60%,7%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,105,104,16,13%,88%,63%,6%,SUPP,SUPP,SUPP,SUPP,-1.1,-4.1,2.0,-1.6,-4.5,1.4,-2.1,-5.0,0.8,105,103,49,61%,6%,105,103
1,1696,873,3001,110781,Barrington CofE VC Primary School,Haslingfield Road,Barrington,,Cambridge,CB22 7RG,01223712273,E14001481,South Cambridgeshire,0,,,VC,0,Church of England,4-11,0,0,165,18,15,6,9,40%,60%,,,,,,,,,,5,33%,10,67%,3,20%,13,87%,40%,7%,,,,,,,,,,,,,67%,33%,0%,106,67%,20%,0%,105,53%,7%,0%,101,60%,20%,27%,0%,87%,0%,50%,33%,,,,SUPP,SUPP,SUPP,SUPP,38%,17%,0%,,,,SUPP,SUPP,SUPP,SUPP,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,107,,,,SUPP,SUPP,SUPP,106,102,99,,,,SUPP,SUPP,SUPP,101,104,105,,,,SUPP,SUPP,SUPP,104,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,12,80%,0,0%,1,7%,2,13%,3,20%,20,25%,75%,45%,0%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,105,104,18,39%,61%,44%,6%,43%,0%,45%,9%,-1.9,-5.1,1.2,-2.8,-5.8,0.1,-1.2,-4.2,1.8,105,104,53,43%,4%,105,103
1,4690,873,3008,110784,Castle Camps Church of England (Controlled) Primary School,Church Lane,Castle Camps,,Cambridge,CB21 4TH,01799584270,E14001481,South Cambridgeshire,0,,,VC,0,Church of England,3-11,0,0,123,19,19,8,11,42%,58%,,,,,,,,,,5,26%,14,74%,1,5%,19,100%,63%,0%,,,,,,,,,,,,,79%,37%,0%,107,68%,32%,0%,105,79%,21%,0%,105,79%,21%,21%,0%,95%,0%,75%,55%,,,,SUPP,SUPP,SUPP,SUPP,63%,0%,0%,,,,SUPP,SUPP,SUPP,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,108,,,,SUPP,SUPP,SUPP,107,108,103,,,,SUPP,SUPP,SUPP,105,104,106,,,,SUPP,SUPP,SUPP,105,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,18,95%,0,0%,0,0%,4,21%,4,21%,20,10%,90%,65%,0%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,106,104,19,11%,89%,53%,5%,SUPP,SUPP,SUPP,SUPP,-1.6,-4.5,1.3,-3.2,-6.0,-0.4,-0.2,-3.0,2.5,104,104,58,60%,2%,105,104
1,11342,873,3035,110796,Haslingfield Endowed Primary School,High Street,Haslingfield,,Cambridge,CB23 1JW,01223870457,E14001481,South Cambridgeshire,0,,,VC,0,None,4-11,0,0,140,27,27,11,16,41%,59%,,,,,,,,,,5,19%,22,81%,3,11%,26,96%,48%,0%,,,,,,,,,,,,,85%,59%,4%,110,70%,33%,4%,106,70%,30%,4%,105,56%,0%,30%,0%,78%,0%,27%,63%,,,,SUPP,SUPP,SUPP,SUPP,46%,0%,0%,,,,SUPP,SUPP,SUPP,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,112,,,,SUPP,SUPP,SUPP,110,106,105,,,,SUPP,SUPP,SUPP,105,104,106,,,,SUPP,SUPP,SUPP,105,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,24,89%,0,0%,0,0%,7,26%,7,26%,19,16%,84%,63%,5%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,110,107,29,14%,86%,66%,14%,SUPP,SUPP,SUPP,SUPP,4.0,1.7,6.3,-1.5,-3.7,0.8,3.1,0.9,5.3,110,108,75,59%,7%,110,107
1,1634,873,3067,110814,Barnabas Oley CofE Primary School,Little Lane,Great Gransden,,Sandy,SG19 3AE,01767677294,E14001512,St Neots and Mid Cambridgeshire,0,,,VC,0,Church of England,5-11,0,0,143,22,22,16,6,73%,27%,,,,,,,,,,2,9%,20,91%,0,0%,20,91%,77%,9%,,,,,,,,,,,,,91%,64%,5%,111,77%,50%,0%,109,77%,36%,5%,106,82%,14%,14%,5%,91%,5%,94%,33%,,,,SUPP,SUPP,SUPP,,75%,13%,0%,,,,SUPP,SUPP,SUPP,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,108,,,,SUPP,SUPP,,111,110,97,,,,SUPP,SUPP,,105,111,103,,,,SUPP,SUPP,,108,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,22,100%,0,0%,0,0%,5,23%,5,23%,22,14%,86%,55%,14%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,109,108,22,9%,91%,73%,23%,SUPP,SUPP,SUPP,SUPP,2.1,-0.6,4.8,-0.8,-3.4,1.7,-0.6,-3.1,2.0,111,107,66,68%,15%,110,107
1,1738,873,3301,110829,Barton CofE VA Primary School,School Lane,Barton,,Cambridge,CB23 7BD,01223262474,E14001481,South Cambridgeshire,0,,,VA,0,Church of England,4-11,0,0,121,22,22,9,13,41%,59%,,,,,,,,,,1,5%,21,95%,5,23%,18,82%,59%,14%,,,,,,,,,,,,,91%,55%,5%,110,77%,41%,5%,108,77%,27%,5%,105,68%,18%,32%,0%,91%,0%,44%,69%,,,,SUPP,SUPP,SUPP,SUPP,56%,22%,8%,,,,SUPP,SUPP,SUPP,SUPP,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,110,,,,SUPP,SUPP,SUPP,109,107,104,,,,SUPP,SUPP,SUPP,103,108,108,,,,SUPP,SUPP,SUPP,106,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,17,77%,0,0%,1,5%,3,14%,4,18%,15,7%,93%,60%,7%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,110,106,17,6%,94%,59%,24%,SUPP,SUPP,SUPP,SUPP,4.4,1.4,7.4,1.6,-1.3,4.5,2.1,-0.7,4.9,108,105,54,59%,15%,109,105
1,10222,873,3310,110831,Great and Little Shelford CofE (Aided) Primary School,Church Street,Great Shelford,,Cambridge,CB22 5EL,01223843107,E14001481,South Cambridgeshire,0,,,VA,0,Church of England,4-11,0,0,206,29,29,13,16,45%,55%,,,,,,,,,,5,17%,24,83%,1,3%,28,97%,72%,14%,,,,,,,,,,,,,83%,55%,0%,108,79%,38%,0%,107,79%,17%,0%,104,86%,24%,14%,0%,90%,0%,62%,81%,,,,SUPP,SUPP,SUPP,SUPP,75%,15%,13%,,,,SUPP,SUPP,SUPP,SUPP,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,110,,,,SUPP,SUPP,SUPP,108,104,104,,,,SUPP,SUPP,SUPP,104,103,111,,,,SUPP,SUPP,SUPP,107,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,28,97%,0,0%,1,3%,5,17%,6,21%,27,15%,85%,52%,4%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,105,104,27,4%,96%,70%,11%,SUPP,SUPP,SUPP,SUPP,3.3,0.9,5.8,-0.6,-3.0,1.8,0.1,-2.2,2.4,110,106,83,65%,10%,108,104
1,4244,873,3367,139844,Bury CofE Primary School,Owls End,Bury,,Huntingdon,PE26 2NJ,01487813784,E14001401,North West Cambridgeshire,0,,,ACC,0,Church of England,4-11,0,0,204,31,31,11,20,35%,65%,,,,,,,,,,4,13%,27,87%,0,0%,30,97%,81%,0%,,,,,,,,,,,,,90%,61%,0%,109,84%,35%,0%,107,87%,32%,0%,106,81%,6%,10%,0%,84%,0%,73%,85%,,,,SUPP,SUPP,SUPP,,83%,0%,0%,,,,SUPP,SUPP,SUPP,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,111,,,,SUPP,SUPP,,110,106,106,,,,SUPP,SUPP,,107,105,108,,,,SUPP,SUPP,,107,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,31,100%,0,0%,1,3%,5,16%,6,19%,30,13%,87%,73%,10%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,105,104,26,27%,73%,73%,19%,57%,29%,79%,16%,4.1,1.7,6.5,2.9,0.6,5.3,3.8,1.5,6.0,109,107,87,76%,9%,107,106
1,20884,873,3946,136241,Queen Emma Primary School,Gunhild Way,,,Cambridge,CB1 8QY,01223714300,E14001481,South Cambridgeshire,0,,,FD,0,None,4-11,0,0,405,55,55,24,31,44%,56%,,,,,,,,,,14,25%,41,75%,26,47%,45,82%,71%,13%,,,,,,,,,,,,,84%,62%,2%,109,84%,53%,2%,109,87%,42%,2%,108,73%,16%,22%,0%,87%,0%,58%,81%,,,,57%,76%,-12,81%,71%,13%,13%,,,,0%,17%,-11,15%,16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,111,,,,106,110,109,110,107,109,,,,103,109,110,108,107,111,,,,106,111,111,110,,,,71%,88%,,,,71%,88%,,,,79%,90%,,,,57%,78%,,,,50%,66%,,,,29%,61%,,,,7%,54%,,,,7%,20%,29,53%,0,0%,1,2%,8,15%,9,16%,53,30%,70%,53%,19%,13%,0%,70%,27%,,,,,,,,,,106,104,60,32%,68%,62%,20%,37%,11%,73%,24%,5.4,3.7,7.2,4.4,2.7,6.1,2.7,1.0,4.3,107,104,168,62%,17%,107,105
1,9804,873,2448,143976,Glebelands Primary Academy,Farriers Gate,,,Chatteris,PE16 6EZ,01354695915,E14001390,North East Cambridgeshire,0,,,ACC,0,Does not apply,4-11,0,0,405,60,59,34,25,58%,42%,,,,,,,,,,13,22%,46,78%,5,8%,58,98%,59%,12%,,,,,,,,,,,,,81%,31%,0%,106,75%,25%,0%,105,68%,32%,0%,105,71%,14%,20%,0%,76%,0%,68%,48%,,,,38%,65%,-31,SUPP,59%,18%,4%,,,,8%,13%,-3,SUPP,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,104,,,,102,107,SUPP,106,107,101,,,,99,106,SUPP,105,106,104,,,,102,106,SUPP,105,,,,69%,85%,,,,62%,78%,,,,38%,76%,,,,62%,74%,,,,15%,35%,,,,15%,28%,,,,15%,37%,,,,8%,15%,54,92%,0,0%,2,3%,12,20%,14,24%,59,32%,68%,49%,2%,32%,0%,58%,3%,,,,,,,,,,102,102,57,33%,67%,67%,5%,53%,0%,74%,8%,-0.1,-1.8,1.6,-0.1,-1.7,1.5,2.7,1.1,4.3,104,106,175,58%,6%,104,104
1,3066,873,3002,137626,Bourn CofE Primary Academy,Riddy  Lane,Bourn,,Cambridge,CB23 2SP,01954719282,E14001512,St Neots and Mid Cambridgeshire,0,,,ACC,0,Church of England,4-11,0,0,200,32,32,17,15,53%,47%,,,,,,,,,,6,19%,26,81%,4,13%,29,91%,63%,9%,,,,,,,,,,,,,78%,66%,0%,108,84%,47%,0%,108,84%,41%,0%,108,66%,9%,19%,0%,69%,0%,59%,67%,,,,33%,69%,-36,SUPP,62%,6%,13%,,,,0%,12%,-11,SUPP,7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,108,,,,101,110,SUPP,108,108,107,,,,101,109,SUPP,107,107,108,,,,101,109,SUPP,107,,,,50%,85%,,,,50%,92%,,,,67%,88%,,,,33%,73%,,,,33%,73%,,,,33%,50%,,,,17%,46%,,,,0%,12%,28,88%,0,0%,1,3%,2,6%,3,9%,32,3%,97%,78%,16%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,110,107,27,15%,85%,74%,30%,SUPP,SUPP,SUPP,SUPP,2.3,-0.1,4.7,1.2,-1.1,3.5,0.2,-2.0,2.4,110,107,91,71%,18%,109,107
1,5294,873,3009,110785,Cheveley CofE Primary School,Park Road,Cheveley,,Newmarket,CB8 9DF,01638730273,E14001224,Ely and East Cambridgeshire,0,,,VC,0,Church of England,4-11,0,0,142,18,19,11,8,58%,42%,,,,,,,,,,6,32%,13,68%,1,5%,17,89%,74%,0%,,,,,,,,,,,,,84%,47%,0%,107,63%,5%,0%,102,84%,5%,0%,104,79%,0%,21%,0%,89%,0%,82%,63%,,,,50%,85%,-19,SUPP,76%,0%,0%,,,,0%,0%,-11,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,105,,,,103,109,SUPP,107,106,101,,,,102,105,SUPP,104,103,100,,,,100,103,SUPP,102,,,,67%,92%,,,,67%,62%,,,,67%,92%,,,,50%,92%,,,,17%,62%,,,,0%,8%,,,,0%,8%,,,,0%,0%,18,95%,0,0%,0,0%,5,26%,5,26%,20,20%,80%,65%,5%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,106,105,14,14%,86%,43%,7%,SUPP,SUPP,SUPP,SUPP,0.1,-3.4,3.5,2.3,-1.0,5.6,0.0,-3.2,3.2,104,103,53,62%,4%,106,104
1,29356,873,3052,110802,Sutton CofE VC Primary School,The Brook,Sutton,,Ely,CB6 2PU,01353778351,E14001224,Ely and East Cambridgeshire,0,,,VC,0,Church of England,4-11,0,0,269,40,41,20,21,49%,51%,,,,,,,,,,9,22%,32,78%,0,0%,36,88%,54%,5%,,,,,,,,,,,,,66%,29%,2%,103,59%,15%,2%,102,63%,17%,2%,103,61%,5%,24%,0%,68%,0%,60%,48%,,,,22%,63%,-47,,56%,0%,10%,,,,0%,6%,-11,,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,103,,,,98,105,,103,104,101,,,,98,104,,103,101,103,,,,98,103,,103,,,,33%,75%,,,,22%,69%,,,,44%,69%,,,,22%,72%,,,,11%,34%,,,,0%,19%,,,,0%,22%,,,,0%,6%,41,100%,0,0%,4,10%,10,24%,14,34%,37,27%,73%,49%,5%,30%,0%,56%,7%,,,,,,,,,,103,103,44,27%,73%,57%,9%,33%,8%,66%,9%,-0.6,-2.5,1.2,0.3,-1.5,2.1,-1.7,-3.5,0.0,105,103,122,53%,7%,104,103
